,period_sma5,period_sma25,period_fast,period_slow,period_aosma9,period_aosma12,return,pnl,drawdown (%),drawdown (abs)
1292,15,17,9,20,9,12,261.33124999999984,52266.25,20.085735253819735,15942.499999999927
1293,15,17,9,20,12,6,282.50999999999993,56502.0,23.575312535935442,21526.49999999997
1294,15,17,9,20,12,9,284.9749999999999,56995.0,22.987075740492937,20694.000000000102
1295,15,17,9,20,12,12,302.0062499999999,60401.25,18.709359467184886,16609.00000000003
1296,15,17,12,14,6,6,117.24874999999997,23449.75,37.7987135719623,12899.0
1297,15,17,12,14,6,9,115.79374999999995,23158.75,39.491894150760245,16065.50000000003
1298,15,17,12,14,6,12,158.94749999999996,31789.5,31.42800701286524,15909.250000000044
1299,15,17,12,14,9,6,155.57499999999987,31115.0,35.33192413162699,12368.999999999989
1300,15,17,12,14,9,9,130.5612499999999,26112.25,39.6136026978474,12568.999999999982
1301,15,17,12,14,9,12,174.08999999999992,34818.0,30.3055709534368,10934.25
1302,15,17,12,14,12,6,206.18124999999995,41236.25,29.489831322728687,11049.249999999996
1303,15,17,12,14,12,9,165.16749999999988,33033.5,32.965801195639436,11249.249999999996
1304,15,17,12,14,12,12,206.77249999999992,41354.5,26.191864070445227,10559.249999999989
1305,15,17,12,17,6,6,135.65499999999997,27131.0,35.25660583083679,17622.750000000036
1306,15,17,12,17,6,9,74.71874999999994,14943.75,48.48396908223348,21718.999999999985
1307,15,17,12,17,6,12,104.78999999999992,20958.0,38.755418190041866,12852.749999999975
1308,15,17,12,17,9,6,148.55624999999998,29711.25,32.33335061776116,17147.749999999956
1309,15,17,12,17,9,9,94.49499999999996,18899.0,44.1468166350626,21244.000000000044
1310,15,17,12,17,9,12,114.69124999999995,22938.25,38.3984808856723,13396.749999999985
1311,15,17,12,17,12,6,188.10374999999993,37620.75,30.060173817191725,18271.24999999995
1312,15,17,12,17,12,9,133.6674999999999,26733.5,40.08925650940735,22367.5
1313,15,17,12,17,12,12,149.48874999999992,29897.75,32.54200583554127,16980.500000000022
1314,15,17,12,20,6,6,205.76499999999993,41153.0,27.936881847077277,17315.000000000015
1315,15,17,12,20,6,9,170.1262499999999,34025.25,33.61221585240951,12634.999999999989
1316,15,17,12,20,6,12,191.78249999999997,38356.5,29.439263258770982,12594.999999999978
1317,15,17,12,20,9,6,269.6812499999999,53936.25,22.54460904102911,17113.500000000036
1318,15,17,12,20,9,9,227.9712499999999,45594.25,24.428205499325173,18143.500000000022
1319,15,17,12,20,9,12,239.62749999999994,47925.5,22.96247840994049,17814.750000000007
1320,15,17,12,20,12,6,270.37499999999994,54075.0,27.127659574468066,10008.749999999996
1321,15,17,12,20,12,9,223.41499999999988,44683.0,31.74481221059861,11569.00000000003
1322,15,17,12,20,12,12,240.44624999999988,48089.25,25.216610750004765,9902.499999999985
1323,15,17,15,17,6,6,108.68874999999984,21737.75,60.66618898013934,16510.0
1324,15,17,15,17,6,9,103.0924999999999,20618.5,40.87764248953349,13840.250000000022
1325,15,17,15,17,6,12,118.90374999999989,23780.75,40.71290419844247,13840.250000000036
1326,15,17,15,17,9,6,153.9662499999999,30793.25,36.612379049705865,9941.999999999996
1327,15,17,15,17,9,9,133.08624999999992,26617.25,38.145780674074615,17619.250000000022
1328,15,17,15,17,9,12,157.27249999999992,31454.5,37.760823355891034,17409.24999999998
1329,15,17,15,17,12,6,165.3037499999999,33060.75,30.24956072441331,17387.749999999993
1330,15,17,15,17,12,9,146.67374999999993,29334.75,35.7322351336464,17027.749999999996
1331,15,17,15,17,12,12,168.23499999999993,33647.0,35.83224170493944,17027.75000000006
1332,15,17,15,20,6,6,155.80749999999992,31161.5,32.93286346471032,18270.000000000007
1333,15,17,15,20,6,9,119.17749999999991,23835.5,37.95470246098311,12773.750000000015
1334,15,17,15,20,6,12,156.2824999999999,31256.5,32.72832664796308,17644.24999999997
1335,15,17,15,20,9,6,150.4237499999999,30084.75,38.92911994277417,23129.249999999978
1336,15,17,15,20,9,9,125.5437499999999,25108.75,38.93577629702531,23343.75
1337,15,17,15,20,9,12,163.2737499999999,32654.75,36.747215750375176,22593.750000000022
1338,15,17,15,20,12,6,159.19249999999982,31838.5,42.31168698494859,24850.500000000044
1339,15,17,15,20,12,9,134.9374999999999,26987.5,42.21278172379391,25065.000000000036
1340,15,17,15,20,12,12,170.41749999999985,34083.5,40.33508895616472,24315.000000000036
1341,15,17,18,20,6,6,146.08624999999986,29217.25,32.69650532190197,14530.000000000025
1342,15,17,18,20,6,9,133.2824999999999,26656.5,36.91819508789749,14543.000000000033
1343,15,17,18,20,6,12,128.36624999999992,25673.25,36.186859970084015,15725.000000000047
1344,15,17,18,20,9,6,197.54874999999984,39509.75,27.187310009395937,15986.750000000022
1345,15,17,18,20,9,9,186.07249999999988,37214.5,30.678864272749713,16817.999999999985
1346,15,17,18,20,9,12,169.45374999999984,33890.75,31.780605384105385,21211.249999999964
1347,15,17,18,20,12,6,110.27749999999985,22055.5,46.665867545699804,19465.50000000002
1348,15,17,18,20,12,9,104.04999999999987,20810.0,56.119597329451665,22842.500000000022
1349,15,17,18,20,12,12,82.18249999999992,16436.5,58.563103108568505,24670.000000000065
