,period_me1,period_me2,period_sig,period_band,return,pnl,drawdown (%),drawdown (abs)
365,8,6,12,8,86.58874999999996,17317.75,49.88545105187959,20250.499999999978
366,8,6,12,10,248.69624999999994,49739.25,41.200819456847206,19608.499999999996
367,8,6,12,12,217.87249999999992,43574.5,38.41357608689883,18097.500000000047
368,8,6,12,14,1914.3012500000002,382860.25,34.27459447174795,18097.499999999978
369,8,6,12,16,1889.12875,377825.75,33.04242247195114,18097.499999999956
370,8,6,12,18,1878.4775,375695.5,34.080797713823,18097.499999999978
371,8,6,14,6,171.84124999999992,34368.25,21.463365640536328,6410.999999999993
372,8,6,14,8,81.09624999999996,16219.25,48.00970938175644,18097.499999999978
373,8,6,14,10,261.5137499999999,52302.75,40.49201235065107,18097.500000000007
374,8,6,14,12,206.8162499999999,41363.25,39.181618900706326,18097.499999999996
375,8,6,14,14,1903.2450000000001,380649.0,35.37310588476743,18097.5
376,8,6,14,16,1886.77875,377355.75,32.84661596820155,18097.500000000015
377,8,6,14,18,1867.62625,373525.25,33.872529981798024,18097.499999999985
378,8,6,16,6,183.61624999999992,36723.25,19.894800539961842,6411.000000000004
379,8,6,16,8,125.83874999999993,25167.75,37.69619359366077,21621.499999999993
380,8,6,16,10,318.90499999999986,63781.0,25.832972348566884,14312.500000000007
381,8,6,16,12,252.39,50478.0,22.30304438763652,4798.499999999996
382,8,6,16,14,1945.8437499999998,389168.75,16.128061364887206,4688.750000000007
383,8,6,16,16,1947.8774999999998,389575.5,16.283712338924442,9278.499999999985
384,8,6,16,18,1928.725,385745.0,23.81838481577965,16319.999999999942
385,8,6,18,6,180.2962499999999,36059.25,21.614817478870748,6611.000000000011
386,8,6,18,8,140.8387499999999,28167.75,31.82436028839269,18086.500000000065
387,8,6,18,10,309.1974999999998,61839.5,27.69112523058005,6755.250000000004
388,8,6,18,12,256.63874999999996,51327.75,22.30304438763652,4798.499999999996
389,8,6,18,14,1933.46875,386693.75,16.5580283434232,4813.749999999989
390,8,6,18,16,1947.5024999999998,389500.5,16.305173951436853,9278.500000000007
391,8,6,18,18,1928.35,385670.0,23.844484867080133,16319.999999999956
392,8,8,6,6,315.23375,63046.75,21.88363484698404,6296.250000000011
393,8,8,6,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
394,8,8,6,10,354.74875,70949.75,33.95244125510059,18097.499999999956
395,8,8,6,12,318.28125,63656.25,34.88456144916221,18097.500000000007
396,8,8,6,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
397,8,8,6,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
398,8,8,6,18,1968.2825,393656.5,29.255577109602328,18097.5
399,8,8,8,6,315.23375,63046.75,21.88363484698404,6296.250000000011
400,8,8,8,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
401,8,8,8,10,354.74875,70949.75,33.95244125510059,18097.499999999956
402,8,8,8,12,318.28125,63656.25,34.88456144916221,18097.500000000007
403,8,8,8,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
404,8,8,8,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
405,8,8,8,18,1968.2825,393656.5,29.255577109602328,18097.5
406,8,8,10,6,315.23375,63046.75,21.88363484698404,6296.250000000011
407,8,8,10,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
408,8,8,10,10,354.74875,70949.75,33.95244125510059,18097.499999999956
409,8,8,10,12,318.28125,63656.25,34.88456144916221,18097.500000000007
410,8,8,10,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
411,8,8,10,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
412,8,8,10,18,1968.2825,393656.5,29.255577109602328,18097.5
413,8,8,12,6,315.23375,63046.75,21.88363484698404,6296.250000000011
414,8,8,12,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
415,8,8,12,10,354.74875,70949.75,33.95244125510059,18097.499999999956
416,8,8,12,12,318.28125,63656.25,34.88456144916221,18097.500000000007
417,8,8,12,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
418,8,8,12,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
419,8,8,12,18,1968.2825,393656.5,29.255577109602328,18097.5
420,8,8,14,6,315.23375,63046.75,21.88363484698404,6296.250000000011
421,8,8,14,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
422,8,8,14,10,354.74875,70949.75,33.95244125510059,18097.499999999956
423,8,8,14,12,318.28125,63656.25,34.88456144916221,18097.500000000007
424,8,8,14,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
425,8,8,14,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
426,8,8,14,18,1968.2825,393656.5,29.255577109602328,18097.5
427,8,8,16,6,315.23375,63046.75,21.88363484698404,6296.250000000011
428,8,8,16,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
429,8,8,16,10,354.74875,70949.75,33.95244125510059,18097.499999999956
430,8,8,16,12,318.28125,63656.25,34.88456144916221,18097.500000000007
431,8,8,16,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
432,8,8,16,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
433,8,8,16,18,1968.2825,393656.5,29.255577109602328,18097.5
434,8,8,18,6,315.23375,63046.75,21.88363484698404,6296.250000000011
435,8,8,18,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
436,8,8,18,10,354.74875,70949.75,33.95244125510059,18097.499999999956
437,8,8,18,12,318.28125,63656.25,34.88456144916221,18097.500000000007
438,8,8,18,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
439,8,8,18,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
440,8,8,18,18,1968.2825,393656.5,29.255577109602328,18097.5
441,8,10,6,6,157.65125000000003,31530.25,33.511487625299324,11333.249999999967
442,8,10,6,8,66.73874999999995,13347.75,55.420779261537525,17659.000000000004
443,8,10,6,10,123.57249999999993,24714.5,60.59234284966904,20847.249999999985
444,8,10,6,12,46.54999999999993,9310.0,48.3402921085889,15108.999999999995
445,8,10,6,14,76.08124999999994,15216.25,43.82238203466871,16148.0
446,8,10,6,16,103.01500000000003,20603.0,47.38152445876561,19079.00000000002
447,8,10,6,18,138.08750000000003,27617.5,44.6353850818678,14720.750000000025
448,8,10,8,6,188.0825,37616.5,29.479967856732863,10272.0
449,8,10,8,8,57.60749999999993,11521.5,55.420779261537525,17659.000000000022
450,8,10,8,10,128.19749999999993,25639.5,52.97930439781548,18431.5
451,8,10,8,12,77.67499999999993,15535.0,45.17874452047858,15613.999999999993
452,8,10,8,14,103.08124999999993,20616.25,34.42558132237115,13713.000000000011
453,8,10,8,16,131.94625000000002,26389.25,36.792101341281686,15800.00000000003
454,8,10,8,18,152.46250000000006,30492.5,44.14454561780414,16592.500000000004
455,8,10,10,6,188.91625000000002,37783.25,29.226862422910312,10272.000000000007
456,8,10,10,8,57.32874999999995,11465.75,53.98782742558783,17009.000000000015
457,8,10,10,10,120.24249999999996,24048.5,51.87332456183555,18431.499999999996
458,8,10,10,12,82.08249999999995,16416.5,43.16568640325114,15614.0
459,8,10,10,14,114.28999999999996,22858.0,31.978139966944518,13253.499999999996
460,8,10,10,16,138.78,27756.0,34.95652558684928,15800.000000000011
461,8,10,10,18,153.54625000000004,30709.25,42.266616569125034,16592.500000000015
462,8,10,12,6,190.29125,38058.25,28.950910000493213,10271.999999999985
463,8,10,12,8,54.20374999999994,10840.75,54.7260720232302,17009.000000000007
464,8,10,12,10,143.29249999999996,28658.5,45.69972788187965,18431.500000000015
465,8,10,12,12,108.50749999999998,21701.5,39.6825699381787,15614.00000000003
466,8,10,12,14,127.28999999999996,25458.0,31.958862323820497,13253.499999999989
467,8,10,12,16,162.03,32406.0,33.41035408730408,16050.000000000025
468,8,10,12,18,170.16,34032.0,39.69806264841164,16592.500000000004
469,8,10,14,6,195.22875,39045.75,29.984018448111037,10272.000000000007
470,8,10,14,8,71.82874999999994,14365.75,52.525831006753066,16509.0
471,8,10,14,10,155.1575,31031.5,46.80451247151138,18431.50000000001
472,8,10,14,12,117.71875,23543.75,41.046806608919674,15614.000000000007
473,8,10,14,14,133.25124999999994,26650.25,32.999483352111106,13253.5
474,8,10,14,16,168.86625,33773.25,28.621104721144874,13375.00000000003
475,8,10,14,18,176.99625,35399.25,40.980266245153004,16592.500000000022
476,8,10,16,6,190.04750000000004,38009.5,33.144699611765446,11333.249999999993
477,8,10,16,8,74.08124999999993,14816.25,51.1031488689919,16509.000000000015
478,8,10,16,10,148.785,29757.0,46.807227780604045,18631.499999999996
479,8,10,16,12,109.22125,21844.25,41.113234280960356,15814.000000000007
480,8,10,16,14,132.87874999999997,26575.75,33.146700667073205,13453.500000000007
481,8,10,16,16,164.31000000000006,32862.0,28.643323696327194,13375.0
482,8,10,16,18,174.31500000000005,34863.0,40.55457789509702,16592.499999999993
483,8,10,18,6,199.0475,39809.5,31.487153841345233,11333.25
484,8,10,18,8,85.20624999999993,17041.25,48.40603719368727,16509.00000000004
485,8,10,18,10,163.78499999999997,32757.0,44.224093425667164,18631.49999999998
486,8,10,18,12,122.84624999999996,24569.25,38.793558120423455,15814.000000000033
487,8,10,18,14,142.8787499999999,28575.75,31.739122741829913,13453.500000000015
488,8,10,18,16,176.81,35362.0,26.992550260230626,13225.00000000003
489,8,10,18,18,186.81500000000005,37363.0,38.39612162725041,16592.500000000007
490,8,12,6,6,181.08249999999998,36216.5,30.08434864104967,10271.999999999993
491,8,12,6,8,60.48249999999994,12096.5,56.214684769287125,17659.000000000015
492,8,12,6,10,116.19749999999993,23239.5,60.724714723680684,20847.24999999998
493,8,12,6,12,60.92499999999994,12185.0,48.45656740591077,15109.000000000011
494,8,12,6,14,86.20624999999995,17241.25,37.13869799248457,13713.000000000036
495,8,12,6,16,115.69624999999999,23139.25,39.34360915361441,15800.000000000018
496,8,12,6,18,134.71250000000003,26942.5,44.70315821439418,14720.750000000007
497,8,12,8,6,193.41625,38683.25,29.226862422910312,10272.000000000007
498,8,12,8,8,58.57874999999994,11715.75,56.669874277309674,18109.0
499,8,12,8,10,113.74249999999996,22748.5,52.83995212396169,18431.49999999999
500,8,12,8,12,75.58249999999995,15116.5,43.95554898690257,15613.99999999997
501,8,12,8,14,107.78999999999994,21558.0,32.48765182434337,13253.499999999996
502,8,12,8,16,132.28,26456.0,35.46656490605851,15800.000000000025
503,8,12,8,18,150.29625000000004,30059.25,42.97823567122329,16592.500000000007
504,8,12,10,6,190.29125,38058.25,28.950910000493213,10271.999999999985
505,8,12,10,8,54.20374999999994,10840.75,54.7260720232302,17009.000000000007
506,8,12,10,10,143.29249999999996,28658.5,45.69972788187965,18431.500000000015
507,8,12,10,12,108.50749999999998,21701.5,39.6825699381787,15614.00000000003
508,8,12,10,14,127.28999999999996,25458.0,31.958862323820497,13253.499999999989
509,8,12,10,16,162.03,32406.0,33.41035408730408,16050.000000000025
510,8,12,10,18,170.16,34032.0,39.69806264841164,16592.500000000004
511,8,12,12,6,192.85375,38570.75,29.715128767004405,10272.0
512,8,12,12,8,66.83124999999993,13366.25,52.525831006753066,16509.0
513,8,12,12,10,150.15999999999997,30032.0,46.80451247151138,18431.50000000001
514,8,12,12,12,104.59625,20919.25,41.046806608919674,15614.000000000007
515,8,12,12,14,128.25374999999997,25650.75,32.999483352111106,13253.5
516,8,12,12,16,164.99124999999998,32998.25,28.621104721144874,13375.00000000003
517,8,12,12,18,173.12125,34624.25,40.980266245153004,16592.500000000022
518,8,12,14,6,199.0475,39809.5,31.487153841345233,11333.25
519,8,12,14,8,85.20624999999993,17041.25,48.40603719368727,16509.00000000004
520,8,12,14,10,163.65999999999997,32732.0,44.25035180116258,18631.500000000004
521,8,12,14,12,122.84624999999996,24569.25,38.793558120423455,15814.000000000033
522,8,12,14,14,142.8787499999999,28575.75,31.739122741829913,13453.500000000015
523,8,12,14,16,176.81,35362.0,26.992550260230626,13225.00000000003
524,8,12,14,18,186.81500000000005,37363.0,38.39612162725041,16592.500000000007
525,8,12,16,6,197.5475,39509.5,31.46529884155946,11333.249999999989
526,8,12,16,8,82.98249999999993,16596.5,48.40603719368727,16509.00000000004
527,8,12,16,10,167.63624999999993,33527.25,43.85972139666548,18631.500000000036
528,8,12,16,12,133.04624999999993,26609.25,38.51014866855799,15814.000000000004
529,8,12,16,14,153.07874999999993,30615.75,31.516067255828666,13453.500000000007
530,8,12,16,16,196.01,39202.0,23.747762922412864,5639.499999999993
531,8,12,16,18,203.265,40653.0,38.13140598428092,16592.5
532,8,12,18,6,203.9225,40784.5,30.389547706354385,11333.250000000004
533,8,12,18,8,75.68874999999993,15137.75,49.47035644187411,16509.00000000001
534,8,12,18,10,164.1362499999999,32827.25,44.17167005494343,18631.500000000022
535,8,12,18,12,128.29624999999996,25659.25,38.793558120423455,15814.000000000033
536,8,12,18,14,145.07874999999993,29015.75,32.23340980287626,13453.499999999975
537,8,12,18,16,182.96625000000003,36593.25,24.378590656427356,10460.0
538,8,12,18,18,194.01500000000001,38803.0,38.68707594021776,16592.499999999996
539,8,14,6,6,182.8325,36566.5,29.974612623654036,10272.000000000004
540,8,14,6,8,54.73249999999994,10946.5,56.43926682327373,17659.000000000007
541,8,14,6,10,112.57249999999992,22514.5,53.8696478152857,18431.5
542,8,14,6,12,62.049999999999926,12410.0,45.94312280237162,15614.000000000015
543,8,14,6,14,87.33124999999993,17466.25,36.04512572102364,14138.250000000015
544,8,14,6,16,116.19625000000002,23239.25,37.3222468937497,15800.000000000004
545,8,14,6,18,136.71250000000003,27342.5,44.872791686667966,16592.5
546,8,14,8,6,188.29125,37658.25,29.4996517880861,10271.999999999985
547,8,14,8,8,55.82874999999995,11165.75,54.59433000858607,17009.000000000022
548,8,14,8,10,128.54249999999996,25708.5,49.62474843000128,18431.499999999985
549,8,14,8,12,102.75749999999996,20551.5,42.47869467928097,15614.000000000004
550,8,14,8,14,129.66499999999996,25933.0,32.34888517347845,13253.5
551,8,14,8,16,154.155,30831.0,35.092395167022005,15800.000000000033
552,8,14,8,18,159.91000000000005,31982.0,42.78429931604427,16592.500000000004
553,8,14,10,6,195.22875,39045.75,29.984018448111037,10272.000000000007
554,8,14,10,8,71.82874999999994,14365.75,52.525831006753066,16509.0
555,8,14,10,10,155.1575,31031.5,46.80451247151138,18431.50000000001
556,8,14,10,12,117.71875,23543.75,41.046806608919674,15614.000000000007
557,8,14,10,14,133.25124999999994,26650.25,32.999483352111106,13253.5
558,8,14,10,16,168.86625,33773.25,28.621104721144874,13375.00000000003
559,8,14,10,18,176.99625,35399.25,40.980266245153004,16592.500000000022
560,8,14,12,6,199.0475,39809.5,31.487153841345233,11333.25
561,8,14,12,8,85.20624999999993,17041.25,48.40603719368727,16509.00000000004
562,8,14,12,10,163.65999999999997,32732.0,44.25035180116258,18631.500000000004
563,8,14,12,12,122.84624999999996,24569.25,38.793558120423455,15814.000000000033
564,8,14,12,14,142.8787499999999,28575.75,31.739122741829913,13453.500000000015
565,8,14,12,16,176.81,35362.0,26.992550260230626,13225.00000000003
566,8,14,12,18,186.81500000000005,37363.0,38.39612162725041,16592.500000000007
567,8,14,14,6,197.5475,39509.5,31.46529884155946,11333.249999999989
568,8,14,14,8,77.93874999999993,15587.75,49.0295947611482,16509.00000000002
569,8,14,14,10,164.76124999999993,32952.25,43.85972139666548,18631.500000000036
570,8,14,14,12,133.04624999999993,26609.25,38.51014866855799,15814.000000000004
571,8,14,14,14,153.07874999999993,30615.75,31.516067255828666,13453.500000000007
572,8,14,14,16,190.96625000000003,38193.25,23.850512466795113,10460.000000000007
573,8,14,14,18,200.515,40103.0,38.10951101311467,16592.499999999975
574,8,14,16,6,205.9225,41184.5,31.31315922167805,11333.249999999989
575,8,14,16,8,72.43874999999994,14487.75,51.15659327889935,16509.000000000004
576,8,14,16,10,160.88624999999993,32177.25,45.35446296532964,18631.50000000001
577,8,14,16,12,120.42124999999994,24084.25,40.3558466849606,15956.500000000018
578,8,14,16,14,137.20374999999993,27440.75,33.20806412795972,13453.499999999982
579,8,14,16,16,175.09125000000003,35018.25,25.095066156448304,10459.999999999982
580,8,14,16,18,186.14,37228.0,39.82454877112133,16592.49999999998
581,8,14,18,6,207.4225,41484.5,28.34871920278779,10433.249999999993
582,8,14,18,8,74.93874999999994,14987.75,50.13133322199113,16509.000000000022
583,8,14,18,10,189.69874999999993,37939.75,40.26744069189346,17029.000000000044
584,8,14,18,12,146.35874999999993,29271.75,34.20702186710478,13742.500000000018
585,8,14,18,14,163.76624999999993,32753.25,28.041604278733846,11377.249999999982
586,8,14,18,16,182.0225,36404.5,25.058994046692135,10460.0
587,8,14,18,18,193.44625,38689.25,40.234971750042426,16592.50000000001
588,8,16,6,6,175.86000000000004,35172.0,33.39619722563959,11333.249999999982
589,8,16,6,8,43.941249999999954,8788.25,57.371203937589854,17658.999999999993
590,8,16,6,10,101.78124999999996,20356.25,54.6819257270428,18431.500000000007
591,8,16,6,12,55.383749999999935,11076.75,46.640629083930115,15613.999999999982
592,8,16,6,14,87.78999999999995,17558.0,34.97567773319047,13553.249999999989
593,8,16,6,16,111.34875000000004,22269.75,37.7089118094242,16058.999999999956
594,8,16,6,18,137.17125000000004,27434.25,44.309586279183094,16592.500000000004
595,8,16,8,6,181.10375000000002,36220.75,30.338248432804377,10271.999999999985
596,8,16,8,8,55.453749999999935,11090.75,54.7260720232302,17009.000000000007
597,8,16,8,10,144.54249999999996,28908.5,45.69972788187965,18431.500000000015
598,8,16,8,12,112.1325,22426.5,39.6825699381787,15614.00000000003
599,8,16,8,14,128.53999999999996,25708.0,31.958862323820497,13253.499999999989
600,8,16,8,16,165.655,33131.0,32.88994358750183,15800.000000000022
601,8,16,8,18,171.41,34282.0,39.69806264841164,16592.500000000004
602,8,16,10,6,190.04750000000004,38009.5,33.144699611765446,11333.249999999993
603,8,16,10,8,74.08124999999993,14816.25,51.1031488689919,16509.000000000015
604,8,16,10,10,148.785,29757.0,46.807227780604045,18631.499999999996
